Product Type,Product Name,Product Code,Category Code,Subcategory Code,Make & Model,Cost,Price,Quantity,Alert Quantity, Supplier,Tax Rate Name,Tax Method,Image,Details
Standard,FB Adjustment Washer T=0.5,263,MISC,,A007S,0,6.5,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300111A00000
Standard,FB Adjustment Washer T=0.2,264,MISC,,A007S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300111C00000
Standard,FB Adjustment Washer T=0.1,265,MISC,,A007S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300111D00000
Standard,FB Adjustment Washer T=0.05,266,MISC,,A007S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300111E00000
Standard,FB Adjustment Washer T=0.03,267,MISC,,A007S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300111F00000
Standard,Mount Cover,268,MISC,,A007S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00443-00000
Standard,Mount  Assy,269,MISC,,A007S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA007S0000+A84
Standard,Rear Masking Barrel,270,MISC,,A007S,0,14.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000803-00000
Standard,Middle Preset Ring,271,MISC,,A007S,0,1.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200230-00000
Standard,Diaphragm Assy,272,MISC,,A009E,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A92
Standard,Rear Barrel Assy,273,MISC,,A009E,0,17.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A95
Standard,Mount Cover,274,MISC,,A009E,0,21.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00476-00000
Standard,Contact Circuit Board Assy,275,MISC,,A009E,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A96
Standard,Mount Assy,276,MISC,,A009E,0,2.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000-A24
Standard,Rear Masking Barrel,277,MISC,,A009E,0,7.8,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000832-00000
Standard,Main Board Assy,278,MISC,,A009E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A98
Standard,Diaphragm Assy +2,279,MISC,,A009E,0,101.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+AA3
Standard,5G Lock Fixed Sems Screw,280,MISC,,A009E/N,0,18.8,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900204-00000
Standard,Outer Barrel Assy,281,MISC,,A009E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000-A14
Standard,Switch Assy,282,MISC,,A009E/N,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A93
Standard,5G Lens Frame Assy,283,MISC,,A009E/N,0,6.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A94
Standard,1G Adjustment Screw,284,MISC,,A009E/N/S,0,218.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900173-00000
Standard,1G Adjustment Post 4.00,285,MISC,,A009E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300083-00000
Standard,1G Post 4.02,286,MISC,,A009E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300112C00000
Standard,2G Post 4.02-4.51,287,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300076F00000
Standard,3G Post 4.02-4.52,288,MISC,,A009E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300077J00000
Standard,Post Screw  A,289,MISC,,A009E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900175-00000
Standard,Zoom Interlocking Post 4.01-4.5,290,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300082J00000C
Standard,Focus Post 4.00,291,MISC,,A009E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300078C00000
Standard,Zoom Limit Screw,292,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900178-00000
Standard,Screw 1P1.7X4.5C3CIB LOCK,293,MISC,,A009E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900171-00000
Standard,Screw 1O2X5FR3BS IB LOCK,294,MISC,,A009E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900177-00000
Standard,1G Adjustment Post B 4.00,295,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300137A00000
Standard,Filter Screw Frame,296,MISC,,A009E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A81
Standard,Drip-Proof Rubber,297,MISC,,A009E/N/S,0,6.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00465-00020
Standard,Zoom Rubber,298,MISC,,A009E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00456-00000
Standard,Cam Barrel Shading Seal Assy,299,MISC,,A009E/N/S,0,153.8,0,5,Own Stock,No Tax,exclusive,no_image.png,A9000021-00000
Standard,2G Lens Frame Assy,300,MISC,,A009E/N/S,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A83
Standard,Connecting Barrel B Assy,301,MISC,,A009E/N/S,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A84
Standard,Cam Barrel Assy,302,MISC,,A009E/N/S,0,2.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A85
Standard,Zoom Ring Assy,303,MISC,,A009E/N/S,0,132.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A86
Standard,Index Ring Assy,304,MISC,,A009E/N/S,0,115.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A87
Standard,USD Assy,305,MISC,,A009E/N/S,0,2.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A88
Standard,Focus Rubber,306,MISC,,A009E/N/S,0,7.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00455-00020
Standard,Focus Ring Assy,307,MISC,,A009E/N/S,0,59.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A89
Standard,Focus Measuring Ring Assy,308,MISC,,A009E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A90
Standard,Straight Movement Levers,309,MISC,,A009E/N/S,0,2.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200240-00000
Standard,Connecting Barrel Assy,310,MISC,,A009E/N/S,0,5.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A91
Standard,Focus Brush,311,MISC,,A009E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200241-00000
Standard,Focus Window,312,MISC,,A009E/N/S,0,23.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000811-00000
Standard,5G Lens Adjustment Washer T=0.05,313,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300157A00000
Standard,5G Lens Adjustment Washer T=0.1,314,MISC,,A009E/N/S,0,9.9,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300157B00000
Standard,Drip-Proof Rubber B,315,MISC,,A009E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00468-00000
Standard,Tripod Base Assy,316,MISC,,A009E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+A97
Standard,G21-22 Adjustment Washer T=0.05,317,MISC,,A009E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300115C00000
Standard,G21-22 Adjustment Washer T=0.1,318,MISC,,A009E/N/S,0,37.8,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300115D00000
Standard,G21-22 Adjustment Washer T=0.2,319,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300115E00000
Standard,EEProm Flexible Board Assy,320,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A7000093-00010
Standard,Connecting Barrel Assy+3,321,MISC,,A009E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+AA2
Standard,1G Lens Front Frame Assy,322,MISC,,A009E/N/S,0,2.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+AA1
Standard,1G Lens Back Frame Assy,323,MISC,,A009E/N/S,0,24.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009E0000+AA4
Standard,SCREW 1P2X8.5C3C IB LOCK,324,MISC,,A009N,0,139.5,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900208-00000
Standard,Rear Masking Barrel,325,MISC,,A009N,0,41.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000881-00010
Standard,Diaphragm Assy,326,MISC,,A009N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A81
Standard,Operation Lever Assy,327,MISC,,A009N,0,1.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A82
Standard,Rear Barrel Assy,328,MISC,,A009N,0,5.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A83
Standard,Earth Spring,329,MISC,,A009N,0,2.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5000057-00000
Standard,FB Adjustment Washer T=0.5,330,MISC,,A009N,0,26.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300136A00000
Standard,FB Adjustment Washer T=0.1,331,MISC,,A009N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300136D00000
Standard,FB Adjustment Washer T=0.05,332,MISC,,A009N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300136E00000
Standard,FB Adjustment Washer T=0.03,333,MISC,,A009N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300136F00000
Standard,Rear Barrel Support Ring Assy,334,MISC,,A009N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A84
Standard,Mount Cover,335,MISC,,A009N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00496-00000
Standard,Mount Assy,336,MISC,,A009N,0,15.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A85
Standard,Contact Circuit Board Assy,337,MISC,,A009N,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A86
Standard,Main Board Assy,338,MISC,,A009N,0,8.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A87
Standard,Diaphragm Assy +2,339,MISC,,A009N,0,3.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009N0000+A88
Standard,Screw 1P2X6C3C IB Lock,340,MISC,,A009S,0,100.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900182-00000
Standard,Diaphragm Assy,341,MISC,,A009S,0,5.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A81
Standard,Outer Barrel Assy,342,MISC,,A009S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A82
Standard,Switch Assy,343,MISC,,A009S,0,6.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A83
Standard,5G Lens Frame Assy,344,MISC,,A009S,0,5.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A84
Standard,Set Tape,345,MISC,,A009S,0,8.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00826-00000
Standard,Main Board Assy,346,MISC,,A009S,0,77.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A87
Standard,Rear Barrel Assy,347,MISC,,A009S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A85
Standard,Earth Spring,348,MISC,,A009S,0,41.9,0,5,Own Stock,No Tax,exclusive,no_image.png,A5000058-00000
Standard,FB Adjustment Washer T=0.02,349,MISC,,A009S,0,25.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300111G00000
Standard,Mount Cover,350,MISC,,A009S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00504-00010
Standard,Mount Assy,351,MISC,,A009S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A86
Standard,Rear Masking Barrel,352,MISC,,A009S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000888-00010
Standard,Contact  Circuit Board Assy,353,MISC,,A009S,0,16.7,0,5,Own Stock,No Tax,exclusive,no_image.png,A7000152-00010
Standard,Diaphragm Assy+2,354,MISC,,A009S,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA009S0000+A88
Standard,FB Adjustment Washer T=0.3,355,MISC,,A010E,0,10.5,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300158B00000
Standard,3G Lens Diaphragm Assy,356,MISC,,A010E,0,5.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A81
Standard,Cam Barrel Assy,357,MISC,,A010E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A98
Standard,Cam Barrel Masking Sheet,358,MISC,,A010E,0,43.9,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00709-00000
Standard,Main Circuit Board Assy,359,MISC,,A010E,0,74.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A91
Standard,Rear Barrel Assy,360,MISC,,A010E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A94
Standard,Earth Spring,361,MISC,,A010E,0,70.5,0,5,Own Stock,No Tax,exclusive,no_image.png,A5000078-00000
Standard,Contact Block Assy (-> A007E),362,MISC,,A010E,0,2.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A93
Standard,Rear Masking Barrel,363,MISC,,A010E,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A4001068-00000
Standard,Earth Board Spring,364,MISC,,A010E/N,0,6.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A5000079-00000
Standard,4G Lens VC Assy,365,MISC,,A010E/N,0,1.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A82
Standard,Screw 2P1.7x8.0C3C,366,MISC,,A010E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,710022222
Standard,Decorative Ring,367,MISC,,A010E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A4001040-00000
Standard,Decorative Ring Tape,368,MISC,,A010E/N/S,0,86.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00649-00000
Standard,Filter Screw Frame,369,MISC,,A010E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A4001039-00000
Standard,1G Lens Assy,370,MISC,,A010E/N/S,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A99
Standard,1G Adjustment Washer T=0.3,371,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300137A00000
Standard,1G Decorative Plate B,372,MISC,,A010E/N/S,0,1.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000149-0000
Standard,1G Adjustment Washer T=0.1,373,MISC,,A010E/N/S,0,82.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300137C00000
Standard,1G Adjustment Washer T=0.05,374,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300137D00000
Standard,1G Adjustment Washer T=0.03,375,MISC,,A010E/N/S,0,1.5,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300137E00000
Standard,1G Adjustment Washer T=0.02,376,MISC,,A010E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300137F00000
Standard,1G Sliding Lens Assy,377,MISC,,A010E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A86
Standard,Zoom Nut,378,MISC,,A010E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200528-00010
Standard,Outer Barrel Assy,379,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A85
Standard,2G Decorative Ring,380,MISC,,A010E/N/S,0,2.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A4001043-00000
Standard,2G Decorative Ring Tape,381,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00594-00000
Standard,2G Lens Frame Assy,382,MISC,,A010E/N/S,0,10.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A84
Standard,2G Adjustment Washer T=0.3,383,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300138A00000
Standard,2G Adjustment Washer T=0.2,384,MISC,,A010E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300138B00000
Standard,2G Adjustment Washer T=0.1,385,MISC,,A010E/N/S,0,67.6,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300138C00000
Standard,2G Adjustment Washer T=0.05,386,MISC,,A010E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300138D00000
Standard,2G Adjustment Washer T=0.03,387,MISC,,A010E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300138E00000
Standard,2G Adjustment Washer T=0.02,388,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300138F00000
Standard,Focus Sliding Frame,389,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A4001042-00000
Standard,2G Sliding Frame Assy,390,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A83
Standard,DTB Decorative Ring,391,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200444-00000
Standard,DTB Decorative Ring Tape,392,MISC,,A010E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00711-00000
Standard,2G Masking Barrel Assy,393,MISC,,A010E/N/S,0,6.6,0,5,Own Stock,No Tax,exclusive,no_image.png,A9000036-00000
Standard,U-Turn Flex.Circ.Board Tape A,394,MISC,,A010E/N/S,0,1.6,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00650-00000
Standard,Antireflection Seal A,395,MISC,,A010E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00845-00000
Standard,Collar,396,MISC,,A010E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00751-00000
Standard,Zoom Brush Base Plate,397,MISC,,A010E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200362-00020
Standard,Zoom Brush,398,MISC,,A010E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200361-00010
Standard,Brush Insulation Sheet,399,MISC,,A010E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00869-00010
Standard,5G Lens Assy,400,MISC,,A010E/N/S,0,1.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA010E0000+A87
